Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
11 12 2000 12.63012 20.73022 13.104949 2.666738864
12 12 2000 13.25424 22.84066 1.4077973 3.022662472
13 12 2000 12.3007 23.89333 0 3.628071477
14 12 2000 11.59612 23.58526 0 3.757142501
15 12 2000 11.01684 24.9007 0 4.262021108
16 12 2000 12.50536 24.67306 0 4.214973584
17 12 2000 12.38076 19.49005 0 2.639399992
18 12 2000 11.91708 22.0388 0 3.79562148
19 12 2000 10.42443 23.02087 0 4.243795563
20 12 2000 11.04922 24.31988 0.026727566 3.854353425
21 12 2000 12.749 23.01226 0.019888949 3.755360288
22 12 2000 13.09286 24.00607 0 3.998889643
23 12 2000 13.02197 23.29138 0 3.725655316
24 12 2000 13.35928 24.1405 0 4.085829305
25 12 2000 12.75186 25.60076 0 4.476179672
26 12 2000 12.3577 26.12032 0 4.582145509
27 12 2000 12.60348 24.96765 0 4.266483782
28 12 2000 13.3157 24.6292 0 3.802664933
29 12 2000 12.9554 23.69293 0 3.895665856
30 12 2000 11.29885 23.06185 0 3.757582569
31 12 2000 11.86407 25.3957 0 4.115853853
1 1 2001 12.38885 25.31616 0 3.99367396
2 1 2001 13.05938 24.56527 0.15423581 3.839379341
3 1 2001 12.67138 25.53448 0 4.005855241
4 1 2001 12.87194 24.3975 0 3.367919893
5 1 2001 12.38925 21.1398 0 2.68230694
6 1 2001 11.67892 21.47018 0 3.191983832
7 1 2001 11.90286 20.49453 0 2.890538786
8 1 2001 12.28637 21.9668 1.0076509 3.384092476
9 1 2001 12.42205 22.56002 0 2.948439734
10 1 2001 11.192 22.88302 1.121822 2.884120439
11 1 2001 13.48895 21.59286 0.105528414 2.549569437
12 1 2001 12.82632 21.20184 0.105528414 2.899831152
13 1 2001 12.57696 22.09918 0 3.357727764
14 1 2001 13.1232 23.14327 0 3.994573495
15 1 2001 12.7778 22.74023 0 3.964517109
16 1 2001 11.86474 24.2267 0 4.35449954
17 1 2001 12.59338 25.07556 0 4.30851803
18 1 2001 12.4058 24.26113 0 3.897389788
19 1 2001 11.83865 24.24066 0.07313175 3.683078822
20 1 2001 11.84792 23.40096 0.8825004 3.730819734
21 1 2001 12.84777 21.68194 16.760103 3.196985809
22 1 2001 12.41342 20.24847 5.829633 2.931356295
23 1 2001 12.04797 21.31973 16.403036 3.154251556
24 1 2001 11.19622 18.9034 21.831501 2.622505525
25 1 2001 10.979 21.13284 10.184628 2.948367162
26 1 2001 10.39532 19.0235 0 2.332968863
27 1 2001 9.3007 20.92462 0 3.317086178
28 1 2001 11.2464 22.90338 0 3.830175169
29 1 2001 13.00228 21.18804 0 3.08056015
30 1 2001 12.31042 22.9651 0 3.882000927
31 1 2001 11.87457 23.71395 0 4.169720995
1 2 2001 11.78112 24.3639 0 4.429891719
2 2 2001 9.8509 25.0969 0 4.473916877
3 2 2001 10.44302 25.37148 0 4.549166777
4 2 2001 10.6403 25.1406 0 4.221184414
5 2 2001 12.20233 25.03146 0 4.229523222
6 2 2001 11.93878 23.08972 1.4805558 3.37213101
7 2 2001 12.68694 23.09805 0.93619376 3.181502233
8 2 2001 11.94482 20.24737 10.485207 3.061340617
9 2 2001 11.49148 22.1652 1.4923553 3.462136273
10 2 2001 10.92697 23.91125 0 4.19498962
11 2 2001 12.01626 23.6884 0 4.1876477
12 2 2001 12.6674 23.74633 0.07525382 4.167107618
13 2 2001 12.501 24.21264 0 4.098075371
14 2 2001 12.51318 23.99145 0 4.477145344
15 2 2001 11.73947 25.6349 0 4.926548504
16 2 2001 11.80682 26.2679 0 5.458503838
17 2 2001 12.89367 26.09808 0 5.400075443
18 2 2001 12.1884 26.60278 0 4.470425224
19 2 2001 13.48333 27.01125 0 4.802259644
20 2 2001 13.92748 26.33798 0 4.884556103
21 2 2001 13.96768 26.39086 0 4.853102549
22 2 2001 14.1905 26.0687 0.0956775 4.460859598
23 2 2001 12.7506 26.24713 0 4.070726393
24 2 2001 13.71493 26.6051 0 4.891933755
25 2 2001 13.9021 26.0833 0 5.063195127
26 2 2001 13.56872 26.85867 0 5.656634293
27 2 2001 13.5145 26.8834 0 5.906890979
28 2 2001 14.4896 26.3563 0 6.114971647
1 3 2001 13.46325 25.5711 0 6.083650726
2 3 2001 11.42483 25.3652 0 6.013383104
3 3 2001 10.5892 28.11642 0 5.340980763
4 3 2001 12.1754 27.7037 0 5.073274199
5 3 2001 14.70983 26.26394 0 4.943484832
6 3 2001 13.3056 21.91213 25.894184 3.371877732
7 3 2001 13.6149 21.549 10.279771 2.888785447
8 3 2001 13.60534 22.64022 0.15663163 3.501919107
9 3 2001 12.93698 23.13372 0 3.957998756
10 3 2001 13.2986 25.66607 0 4.350820616
11 3 2001 12.3791 25.2562 0 4.238979574
12 3 2001 12.84448 25.52917 0 4.279833242
13 3 2001 13.22033 23.40902 0.90852803 4.180934668
14 3 2001 12.12924 26.07867 0 4.679812629
15 3 2001 13.7887 25.4984 3.502167 4.83805411
16 3 2001 13.2221 24.80096 0 5.08164872
17 3 2001 13.22415 25.03854 1.5135441 4.623557494
18 3 2001 12.23828 25.26794 0.3800026 4.812862343
19 3 2001 13.70275 24.5575 8.169014 4.571876471
20 3 2001 12.45593 23.7096 1.4283029 4.442846392
21 3 2001 12.24566 26.1553 0 4.900285821
22 3 2001 12.6416 26.0944 0 4.622187725
23 3 2001 13.95266 26.30273 1.0254056 4.484109285
24 3 2001 13.75002 22.61373 8.019232 3.250586236
25 3 2001 13.68704 23.0318 2.2250142 3.225922311
26 3 2001 12.8154 22.4849 8.189716 3.166389381
27 3 2001 12.8864 20.41445 5.0611925 2.651885071
28 3 2001 13.31063 22.66168 3.8686428 3.55852333
29 3 2001 13.81317 21.69097 2.2230022 3.01710772
30 3 2001 13.6749 19.10095 14.18256 2.752903844
31 3 2001 13.90756 21.92172 11.305811 3.29388558
1 4 2001 13.1064 21.0081 1.2271982 3.423505539
2 4 2001 12.4652 23.40014 0 4.083139281
3 4 2001 12.5883 25.04592 0 4.401851887
4 4 2001 13.11514 22.57766 0.11171256 3.970071019
5 4 2001 13.3552 22.12338 3.9194734 3.460125518
6 4 2001 14.31127 21.68508 1.5178722 2.857022883
7 4 2001 13.53826 20.8074 20.831264 2.563327272
8 4 2001 13.6193 21.51415 16.122927 2.937827565
9 4 2001 13.5649 22.66808 15.302792 3.182062187
10 4 2001 14.0487 24.03134 0 3.514042148
11 4 2001 13.03848 24.2065 0.5082203 4.229470754
12 4 2001 11.94494 24.0305 0 4.229380107
13 4 2001 12.50182 23.81753 0 4.061607231
14 4 2001 12.97454 23.86575 0 4.358856144
15 4 2001 12.3771 23.1889 0.1114655 4.063644704
16 4 2001 13.32855 21.31906 0 3.81380196
17 4 2001 11.93292 23.1814 0 4.071697072
18 4 2001 11.98867 23.81628 0.24257205 4.184874373
19 4 2001 12.73 23.91494 0 4.072587908
20 4 2001 12.73068 23.73733 0 3.860151025
21 4 2001 12.6342 22.63558 15.134643 3.433033026
22 4 2001 13.21966 22.15493 31.40628 2.754139196
23 4 2001 12.41232 20.09652 1.9981618 2.759576161
24 4 2001 13.20983 22.8837 3.5169046 3.663589662
25 4 2001 12.04385 23.88992 0 3.3592749
26 4 2001 13.45355 22.70062 1.1624243 3.034284901
27 4 2001 13.68978 21.09295 7.5444517 2.738125142
28 4 2001 13.32745 23.26748 21.712461 3.565578232
29 4 2001 13.4556 22.75964 12.246476 2.891284716
30 4 2001 13.8428 21.25512 5.428302 2.89420726
1 5 2001 12.99532 22.9319 0.15096882 3.123310657
2 5 2001 13.53375 22.85403 1.4087819 3.213882711
3 5 2001 13.71273 22.28198 4.5387836 3.267767483
4 5 2001 13.732 22.44485 3.414314 3.252591305
5 5 2001 14.52538 22.54855 6.6867666 3.318748286
6 5 2001 13.75604 22.48528 18.089314 2.988022127
7 5 2001 13.69348 23.06594 0.58221513 3.100568321
8 5 2001 13.26788 23.2135 0.24927865 3.605940349
9 5 2001 12.67205 23.45602 0.9557667 3.751707206
10 5 2001 12.96703 23.29287 9.249768 3.190583666
11 5 2001 13.19848 23.96603 3.5792286 3.688672339
12 5 2001 13.11498 23.8659 5.252465 3.475927163
13 5 2001 13.66723 23.18194 0.042202663 3.407484852
14 5 2001 13.50726 21.7012 0.2250771 3.047603178
15 5 2001 13.6421 22.49746 0 3.251421175
16 5 2001 13.84103 20.90426 1.2402925 2.686516514
17 5 2001 13.20422 21.13122 0.32352448 2.568837545
18 5 2001 13.81317 21.55978 0.08649093 2.830298885
19 5 2001 12.6823 22.48147 0.35105172 3.228540626
20 5 2001 12.47805 24.81597 0 3.894751496
21 5 2001 12.62957 22.56466 8.206408 3.020556339
22 5 2001 12.59774 23.54318 3.0733526 3.542605335
23 5 2001 12.6588 23.90005 0 3.7445641
24 5 2001 11.843 23.03958 0.07971988 3.346949803
25 5 2001 12.98358 24.4255 0 3.655192591
