Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
2 8 2000 12.56646 21.55734 4.785351 3.013447422
3 8 2000 12.45876 22.11862 3.7437723 2.999435887
4 8 2000 11.49508 23.31884 0 2.862829418
5 8 2000 12.2121 21.63964 0 3.038234901
6 8 2000 12.97054 21.7319 5.897354 2.821106946
7 8 2000 13.0355 20.03747 0.057129122 2.325610587
8 8 2000 13.14468 22.57583 8.067686 3.227588526
9 8 2000 13.40743 20.85854 9.700338 2.87225056
10 8 2000 13.191 20.20797 11.891869 2.759299823
11 8 2000 12.59945 21.62545 0.040834572 3.06747981
12 8 2000 13.38333 22.88766 13.386423 2.70871333
13 8 2000 13.83163 20.2046 9.11485 2.287118239
14 8 2000 12.63076 22.15164 11.840913 2.607857341
15 8 2000 12.62698 18.43783 2.033144 1.831879512
16 8 2000 13.19882 21.52267 12.749438 2.385000555
17 8 2000 13.23287 21.013 3.2335596 2.516399947
18 8 2000 12.51418 20.72378 7.494755 2.671679426
19 8 2000 11.8334 21.59902 11.285451 2.53032914
20 8 2000 13.43493 21.17187 4.136744 2.429271933
21 8 2000 13.1688 21.66818 2.757005 2.936228417
22 8 2000 12.78842 22.39916 9.583761 3.022518968
23 8 2000 13.57562 22.10867 2.3977728 2.893050563
24 8 2000 13.136 23.30996 3.4001868 2.836450418
25 8 2000 14.18896 21.30557 0 2.804517367
26 8 2000 12.77487 21.11898 0 2.818321792
27 8 2000 13.75332 21.4943 15.012296 2.644726158
28 8 2000 13.1766 19.93398 8.214032 2.196602879
29 8 2000 13.0469 21.08047 4.927102 2.495901525
30 8 2000 13.21194 22.07168 6.5953875 2.569496375
31 8 2000 13.1982 22.07418 7.797763 2.630796257
1 9 2000 13.0757 24.24276 2.8681755 3.257787068
2 9 2000 12.99044 23.45193 1.1893016 3.51971229
3 9 2000 13.60397 23.15273 3.0363219 3.238119281
4 9 2000 14.56893 22.6691 0.930598 3.25848255
5 9 2000 13.45925 22.71884 7.1484017 3.245924337
6 9 2000 13.56674 23.53866 0 3.438382297
7 9 2000 13.3116 23.9711 7.005954 3.690037668
8 9 2000 13.50308 22.81088 8.865629 3.352746605
9 9 2000 12.85735 23.4555 0 3.307338417
10 9 2000 13.09982 23.6586 5.917868 3.417838721
11 9 2000 12.5997 24.06692 0 3.743635321
12 9 2000 12.6915 25.23116 0 4.083188664
13 9 2000 12.5745 24.71496 0 3.893059673
14 9 2000 15.07137 22.4146 0 3.309531417
15 9 2000 12.8417 20.78597 7.490806 2.443675819
16 9 2000 12.6441 22.42602 0.6430387 3.176317918
17 9 2000 12.54827 23.46945 0 3.651437447
18 9 2000 13.94988 23.5325 0.14168844 3.649365471
19 9 2000 13.6158 23.46694 2.1782064 3.501738249
20 9 2000 13.57565 23.02264 19.50773 3.389588591
21 9 2000 13.73556 21.53344 6.771009 2.402884916
22 9 2000 13.1694 20.64614 13.557744 2.512576761
