Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
15 12 2000 11.71548 26.09426 0 4.067302792
16 12 2000 13.43667 26.12884 0 3.978980723
17 12 2000 14.10745 22.35748 0 3.113963784
18 12 2000 13.2739 24.80908 0 3.963946945
19 12 2000 11.92266 25.60732 0 4.224807659
20 12 2000 12.19872 26.12026 0 3.844987856
21 12 2000 13.83645 23.83663 0 3.584540611
22 12 2000 13.71288 25.3234 0.5522967 3.906599906
23 12 2000 14.06628 23.30572 0 3.465716962
24 12 2000 13.47814 24.61917 0 3.868404301
25 12 2000 13.27474 27.1267 0 4.370970617
26 12 2000 12.25692 26.78835 0 4.391922165
27 12 2000 12.9624 26.22625 0.14980689 4.120520106
28 12 2000 14.19854 25.84768 0 3.862583881
29 12 2000 13.3397 24.19015 0.6800649 3.629428084
30 12 2000 11.1179 24.07083 0 3.59385486
31 12 2000 11.3029 25.10452 0 3.890788231
1 1 2001 13.6658 25.40325 1.3429598 3.944183671
2 1 2001 13.42022 25.24005 7.8387337 3.77673215
3 1 2001 13.56936 26.3959 0.49995524 3.870026345
4 1 2001 14.1562 24.66216 2.846498 3.406176937
5 1 2001 13.609 21.43466 0 2.661839552
6 1 2001 13.2292 22.3118 2.0041144 3.098200245
7 1 2001 13.09863 22.33218 0 3.02651396
8 1 2001 13.2829 22.75964 0.536104 3.326910906
9 1 2001 13.14303 24.04638 0.07106806 3.150445895
10 1 2001 12.1519 24.85235 2.6255229 3.201618511
11 1 2001 14.60055 23.29464 1.8522527 2.661570999
12 1 2001 13.83322 22.7516 7.161898 2.891448056
13 1 2001 14.04394 23.47973 3.317359 3.338752047
14 1 2001 13.8817 24.28713 1.8465855 3.873091305
15 1 2001 13.35092 24.58923 0 3.930916186
16 1 2001 12.47747 25.72036 1.1140732 4.316564635
17 1 2001 12.37316 26.31634 0 4.258326715
18 1 2001 13.22976 25.3744 0 3.954879517
19 1 2001 13.09426 24.4377 0.8434683 3.620882608
20 1 2001 12.8414 23.85027 13.773262 3.690271748
21 1 2001 13.50723 22.71942 33.682766 3.247485527
22 1 2001 13.05615 21.58114 14.559792 2.998737173
23 1 2001 13.40127 22.50536 11.983423 3.115099304
