Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
13 4 2001 14.89675 26.61746 5.881504 4.025545324
14 4 2001 14.87463 26.9897 3.0899062 4.249215845
15 4 2001 15.4238 26.34918 9.484682 3.817590168
16 4 2001 15.25787 24.61044 2.4558938 3.676578629
17 4 2001 13.7715 26.488 4.7989326 3.936472841
18 4 2001 14.0831 26.87393 5.300647 4.032024642
19 4 2001 15.09796 27.01568 2.2444894 3.893590838
20 4 2001 14.6387 26.0802 4.5282574 3.608200535
21 4 2001 15.25463 24.22598 26.777382 3.328841796
22 4 2001 15.69927 23.51763 15.281212 2.520499166
23 4 2001 14.95382 22.53726 12.204137 2.697821662
24 4 2001 15.5397 25.4147 14.244659 3.505364372
25 4 2001 14.3865 25.76266 10.033067 3.216141109
26 4 2001 16.07113 25.14343 7.7535405 3.00456547
27 4 2001 15.76205 22.598 5.008403 2.507778961
28 4 2001 15.49505 25.5724 12.432038 3.672553088
29 4 2001 15.58224 25.14102 6.020855 3.018814424
30 4 2001 15.87567 23.48226 5.599632 2.880650263
1 5 2001 15.0578 24.80673 5.6911225 3.088746436
2 5 2001 15.33273 24.7217 7.3804502 3.136945958
3 5 2001 15.9057 24.02633 4.731651 3.226725201
4 5 2001 15.46407 24.51403 11.150549 3.099827613
5 5 2001 16.4316 23.60232 7.560774 3.066845618
6 5 2001 15.477 24.50695 9.426782 2.745417924
7 5 2001 15.55398 24.60092 1.9803486 2.825335441
8 5 2001 14.8153 24.6971 6.7795906 3.344586871
9 5 2001 15.50778 25.32534 10.788863 3.60595273
10 5 2001 15.80316 24.72714 12.591571 3.129426087
11 5 2001 15.3942 25.98474 7.3279476 3.557986556
12 5 2001 15.37603 25.75442 2.7297292 3.421462097
13 5 2001 15.7773 25.05413 3.536681 3.260078784
14 5 2001 15.87637 22.40377 0.9882275 2.745433663
15 5 2001 15.58996 23.77764 1.6528722 3.091052592
